security_id,issuer_id,stock_code_5d,official_security_name_en,official_issuer_name_en,issuer_identity_status,issuer_identity_basis,hkex_di_sid,hkex_di_all_sids,hkex_di_all_issuer_names,category,sub_category,security_type,board_lot,isin,trading_currency,rmb_counter_code,dual_counter_flag,wvr_flag,secondary_listing_flag,biotech_chapter18a_flag,h_share_flag,a_share_class_exists,depositary_receipt_flag,gem_flag,source_release_id,hkex_full_list_sha256,di_response_sha256
HKEX:01908,HKEX-ISSUER:84aa37d524499e53,01908,C&D INTL GROUP,C&D International Investment Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,104793,104793,C&D International Investment Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG3165D1097,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,9508dcafd830d7afb4d315dcadbcaf100967b8917f92adf682e00ce8c4186df4
HKEX:01910,HKEX-ISSUER:acbc71a1f887e556,01910,SAMSONITE,Samsonite Group S.A.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,61272,61272,Samsonite Group S.A.,Equity,Equity Securities (Main Board),COMMON_EQUITY,300,LU0633102719,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,9e50c0f525967c0051c25aa65404b66121d20094081a627db9dca7b00cc2ca9b
HKEX:01918,HKEX-ISSUER:82448f29b4fc4181,01918,SUNAC,Sunac China Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,39831,39831,Sunac China Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG8569A1067,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,a006691deda802eda12374e683e8eece61ae7f0785cfab51f50f43bb5863b400
HKEX:01919,HKEX-ISSUER:3a517f3586296eb4,01919,COSCO SHIP HOLD,"COSCO SHIPPING Holdings Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,8438,8438|8438,"COSCO SHIPPING Holdings Co., Ltd.  - A Shares|COSCO SHIPPING Holdings Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE1000002J7,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,2379aeb691fb01b05bf6f613185997261511dfb344e77a74936908e64c45f42d
HKEX:01921,HKEX-ISSUER:96e9013ef232cb4a,01921,DALIPAL HLDG,Dalipal Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,257824,257824,Dalipal Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG2643G1064,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,19cee29c200642321315401e4ebf09fa2e6b4dc88f34a3959bdfd6541560e514
HKEX:01928,HKEX-ISSUER:51818b9efa38c77c,01928,SANDS CHINA LTD,Sands China Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,39074,39074,Sands China Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,KYG7800X1079,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,ba9f637034c2a7bd8b17ac0df1c8219a4138a28c898b56051d415dcedd06d9fa
HKEX:01929,HKEX-ISSUER:2cb6d09823ed3e79,01929,CHOW TAI FOOK,Chow Tai Fook Jewellery Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,67605,67605,Chow Tai Fook Jewellery Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,KYG211461085,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,dc604120c5b38cb796fc46665592cd0ac87f13f519e6db2fa89b06aa41e108c5
HKEX:01951,HKEX-ISSUER:e321949bdad29ec6,01951,JXR,Jinxin Fertility Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,245056,245056,Jinxin Fertility Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG5140J1013,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,80dbb89640d04dfdaff929d1f25a6f8f5e79ebc00da27e9a7bfb0c0f4a7a7c5e
HKEX:01952,HKEX-ISSUER:9c98f41ab97e1a47,01952,EVEREST MED,Everest Medicines Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,303168,303168,Everest Medicines Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG3224E1061,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,415c10dd955aedb19c625257d0909a0e4e4121d021066c03316e48d371e622c7
HKEX:01963,HKEX-ISSUER:66b30b84bd46da02,01963,BCQ,"Bank of Chongqing Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,93610,93610|93610,"Bank of Chongqing Co., Ltd.  - A Shares|Bank of Chongqing Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE100001QN2,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,58d7df3867eaf497f08606b12a44a602a5d2306c467d0b214f3fb21f77ac8b46
HKEX:01972,HKEX-ISSUER:f9f7c3239ee77d28,01972,SWIREPROPERTIES,Swire Properties Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,68079,68079,Swire Properties Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,HK0000063609,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,2732505fe4b81d3a236c00cf26a89b21c3e7f73a9d8bfde463cc6d482a0043b7
HKEX:01988,HKEX-ISSUER:73ba0c8d0dda0ca2,01988,MINSHENG BANK,"China Minsheng Banking Corp., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,39035,39035|39035,"China Minsheng Banking Corp., Ltd.  - A Shares|China Minsheng Banking Corp., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE100000HF9,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c1c327f9d1d8615cedad85c5b23a423e4aa2a6459e05b1d73b702f2090c45495
HKEX:01989,HKEX-ISSUER:8bdd8601294dcc16,01989,DELTON,Delton Technology (Guangzhou) Inc.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,538436,538436|538436,Delton Technology (Guangzhou) Inc.  - A Shares|Delton Technology (Guangzhou) Inc.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007HC1,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,4b748b4f7e3b870523c11301c9661f8f9c01892728195d99545809677a867ac8
HKEX:01997,HKEX-ISSUER:8509653f0951d15c,01997,WHARF REIC,Wharf Real Estate Investment Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,185273,185273,Wharf Real Estate Investment Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG9593A1040,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,851d9a9468b59255e9ee59a43841b830f555e416c6bb7f8daa29f2deb07ebd30
HKEX:01999,HKEX-ISSUER:dff1d8774ea00238,01999,MAN WAH HLDGS,Man Wah Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,44167,44167,Man Wah Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,BMG5800U1071,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6d4e3e06f76e487fc8a4bfa736be2c75d22c1f759de46def2d4d5d96106e4e99
HKEX:02005,HKEX-ISSUER:cb3cee84dcb7d9bc,02005,SSY GROUP,SSY Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,9476,9476,SSY Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG8406X1034,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b36709b133158464355bc607383c396d766ab495d15c1cd30c3c83a9f2491b51
HKEX:02007,HKEX-ISSUER:82d307279799a0f4,02007,COUNTRY GARDEN,Country Garden Holdings Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,13830,13830,Country Garden Holdings Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG245241032,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,329a94ce6efdfc1f3f87268d5bf9db40abefd8452f272cb18df2a9183daa1a9f
HKEX:02009,HKEX-ISSUER:c402333077b4f2e6,02009,BBMG,BBMG Corporation  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,34336,34336,BBMG Corporation  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100000F20,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,afd89d1997bf102d38b28a2a6743ccffd3ba306eeb7e467c854413afc0f7610a
HKEX:02013,HKEX-ISSUER:0e4c2c10a9faaef1,02013,WEIMOB INC,Weimob Inc.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,229134,229134,Weimob Inc.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG9T20A1060,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,ea2453aaec33f93f37cae2f14095ce3c003eb5c26150db57647cfb05f4e7062f
HKEX:02015,HKEX-ISSUER:ea18d29b7474c529,02015,LI AUTO-W,Li Auto Inc. - W,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,352666,352666,Li Auto Inc. - W,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,KYG5479M1050,HKD,,False,True,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,ae33c199e57ba37127e1748deaf9a9134c5b666bf365ef69c91462f7baa0bfa4
HKEX:02016,HKEX-ISSUER:a9acbc71a63b5da1,02016,CZBANK,"China Zheshang Bank Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,135674,135674|135674,"China Zheshang Bank Co., Ltd.  - A Shares|China Zheshang Bank Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000025S9,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,dc03b239437257f181e6d78b2f1b1da2a3d581f45c337c1ede584a5960ba201a
HKEX:02018,HKEX-ISSUER:121c5635641ccc17,02018,AAC TECH,AAC Technologies Holdings Inc.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,8722,8722,AAC Technologies Holdings Inc.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG2953R1149,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0fb0be768f6fb1716d6f8df553e146bdc851bcd7ba4e276d0907ca7b899465ec
HKEX:02020,HKEX-ISSUER:5bd40b4b9e3d181f,02020,ANTA SPORTS,ANTA Sports Products Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,14867,14867,ANTA Sports Products Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,KYG040111059,HKD,82020,True,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,2a10e0a212628962cfc0811928ac90c0edf41e826406bee0cc37c089cd34840f
HKEX:02026,HKEX-ISSUER:e559f8b8f4471045,02026,PONY-W,Pony AI Inc. - W,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,522049,522049,Pony AI Inc. - W,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,KYG7171B1068,HKD,,False,True,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b219e2820145c4755b1dbdd193d3b28e2af095136c336c760aed70e8bd742031
HKEX:02038,HKEX-ISSUER:d4b378a8ddb9ab58,02038,FIH,FIH Mobile Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,7835,7835,FIH Mobile Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG3472Y1199,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,2a3b6c4099ad2a947dfbd675038634ca877d0eccdc35724624142b7070b6d6c8
HKEX:02039,HKEX-ISSUER:b4e138fde5b0c120,02039,CIMC,"China Int'l Marine Containers (Group) Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,79485,79485|79485,"China Int'l Marine Containers (Group) Co., Ltd.  - A Shares|China Int'l Marine Containers (Group) Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100001NN9,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1e074e21419d328c0d3f326f9d66808537ced580f8f663766b42f942cf732907
HKEX:02050,HKEX-ISSUER:bbd977f1e7e3ee29,02050,SANHUA,"Zhejiang Sanhua Intelligent Controls Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,505541,505541|505541,"Zhejiang Sanhua Intelligent Controls Co., Ltd.  - A Shares|Zhejiang Sanhua Intelligent Controls Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100006Z79,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,3ec963ba249bfdde4ba6fc72c1f3e19c07ad79917939855bc6abb71e8ffb4fa3
HKEX:02057,HKEX-ISSUER:5d85ca3c2d009729,02057,ZTO EXPRESS-W,ZTO Express (Cayman) Inc. - W,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,302113,302113,ZTO Express (Cayman) Inc. - W,Equity,Equity Securities (Main Board),COMMON_EQUITY,50,KYG9897K1058,HKD,,False,True,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,7bdc778c52d840b1d20700bdf6e95f7a96e19c2cb9a1bafff8be0ac232a5e7dd
HKEX:02068,HKEX-ISSUER:d77752ec826f48a7,02068,CHALIECO,China Aluminum International Engineering Corp. Ltd. - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,74176,74176|74176,China Aluminum International Engineering Corp. Ltd. - A Shares|China Aluminum International Engineering Corp. Ltd. - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100001F78,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,31530adfe47a46ca51ba2f9a290569ec8c4f52c9f2af5505afdc4b19250f9f9a
HKEX:02096,HKEX-ISSUER:b836647de9ec1693,02096,SIMCERE PHARMA,Simcere Pharmaceutical Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,304860,304860,Simcere Pharmaceutical Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0000658531,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,44eedcc91ff03564fb5879e7fb92cbd0d2f80b9148d0c86a078687ee0301fa88
HKEX:02097,HKEX-ISSUER:f9a9f3a45e1e0a57,02097,MIXUE GROUP,MIXUE Group  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,491887,491887|491887,MIXUE Group  - Domestic Shares|MIXUE Group  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100006T36,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8847c466ec4c91191a7c5243fc6f9f2290025b81a51454db131d546237d206db
HKEX:02099,HKEX-ISSUER:e924bdf38950580d,02099,CHINAGOLDINTL,China Gold International Resources Corp. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,54093,54093,China Gold International Resources Corp. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CA16890P1036,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b433f9f2a75a045e38259a44ec3e314264e0556a01874b963abeaf84806c92c4
HKEX:02128,HKEX-ISSUER:99a8e96ff5bde946,02128,CHINA LESSO,China Lesso Group Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,47185,47185,China Lesso Group Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG2157Q1029,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,cf580cd4cac8732139fb604e67061433dc1b233c4683eef5ca7b039d0f88884a
HKEX:02145,HKEX-ISSUER:5973162bd5a61c8a,02145,CHICMAX,"Shanghai Chicmax Cosmetic Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,421843,421843|421843,"Shanghai Chicmax Cosmetic Co., Ltd.  - Domestic Shares|Shanghai Chicmax Cosmetic Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100005MX1,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,dd5193843b823e437047fbbbef0cb528fc5c64e456294985672faa1019216e50
HKEX:02155,HKEX-ISSUER:fea3c7d4b8525ec0,02155,MORIMATSU INTL,Morimatsu International Holdings Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,343797,343797,Morimatsu International Holdings Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0000709128,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,db54602306049b23cded48b49fd79df8136e3febd76bfff47b48cfa9f45f6587
HKEX:02157,HKEX-ISSUER:2f0d89540e6d54cd,02157,LEPU BIO,"Lepu Biopharma Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,382828,382828|382828,"Lepu Biopharma Co., Ltd.  - Domestic Shares|Lepu Biopharma Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100004SM4,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8f43dd3a231ce973d713f6043d061c806025ee27f0bd6946e40acd6c3b2e58f7
HKEX:02158,HKEX-ISSUER:8b6b6b0ff6544d61,02158,YIDU TECH,Yidu Tech Inc.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,317234,317234,Yidu Tech Inc.,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,KYG9845C1069,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,107213573a529164fc9193335dc3865b814fe44ac23f32736f147f56c41a124f
HKEX:02162,HKEX-ISSUER:863a487e60746ef9,02162,KEYMED BIO-B,Keymed Biosciences Inc. - B,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,345156,345156,Keymed Biosciences Inc. - B,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG5252B1023,HKD,,False,False,False,True,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,a67bb37314377e62acc75a3939f2869a2071be9c2fdef42d228e4468a06ab5d0
HKEX:02171,HKEX-ISSUER:b0900b1d7d9ecf75,02171,CARSGEN-B,CARsgen Therapeutics Holdings Ltd. - B,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,342591,342591,CARsgen Therapeutics Holdings Ltd. - B,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG1996C1006,HKD,,False,False,False,True,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,32eba849250e2e4b6281c281d37b241d1f8c18603fcb961429427d5044e4ef8d
HKEX:02172,HKEX-ISSUER:7d955b0fbd1333fa,02172,MICROPORT NEURO,MicroPort NeuroScientific Corporation,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,402249,402249,MicroPort NeuroScientific Corporation,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG6083E1098,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b5009c7377e2a7b15fac45ad06cc71ce42cd509915ca976aeb20b5ab389469e2
HKEX:02186,HKEX-ISSUER:e2d4fedc205a8a7f,02186,LUYE PHARMA,Luye Pharma Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,105485,105485,Luye Pharma Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,BMG570071099,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,669b969deb674e9ea573bae37fef8e0374f82e0ac28ebeb73fadb2e14e9fc9e9
HKEX:02192,HKEX-ISSUER:aa66df37aeaa9fdd,02192,MEDLIVE,"Medlive Technology Co., Ltd.",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,346595,346595,"Medlive Technology Co., Ltd.",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG5961B1041,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,dd5676fdd4bfe6c1564078486f8085f2b6fa190622d850a085cc72aa64593fb6
HKEX:02196,HKEX-ISSUER:3e6d9b5c982657ea,02196,FOSUN PHARMA,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,77769,77769|77769,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.  - A Shares|Shanghai Fosun Pharmaceutical (Group) Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE100001M79,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,517fee1fd349db556848cb6c8cfe0636383e49bd5576bcd511132a7f321bad0b
HKEX:02202,HKEX-ISSUER:7328414f281413f7,02202,CHINA VANKE,"China Vanke Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,105293,105293|105293,"China Vanke Co., Ltd.  - A Shares|China Vanke Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100001SR9,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0132517a8b737da7f4d2a887f5b08d1a177a354442213257e9388a7a126fe5db
HKEX:02208,HKEX-ISSUER:a25242e88015046b,02208,GOLDWIND,"Goldwind Science & Technology Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,47113,47113|47113,"Goldwind Science & Technology Co., Ltd.  - A Shares|Goldwind Science & Technology Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE100000PP1,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6bd597607e8e4f30c6c532067819bf817ef4a7caeef498c38b730edc694d4351
HKEX:02218,HKEX-ISSUER:dbdd1b2af200888a,02218,ANDRE JUICE,Yantai North Andre Juice Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,55712,55712|55712,Yantai North Andre Juice Co. Ltd.  - A Shares|Yantai North Andre Juice Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE1000005B7,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,be3f2f986a234c4e131f43f02bdf28dc0e0dbcefe2a31e5217c09f13d7f7c767
